Seller,offerType,Price,vehicleType,Registration_Year,gearbox,HorsePower,kilometer,fuelType,NotRepairedDamaged,RiskLevel
Private,Customer Offer,4200,Station Wagon,2007,Manual,140,150000,Diesel,Unknown,Medium
Private,Customer Offer,7999,Limousine,2008,Manual,122,90000,Gasoline,No,Medium
Private,Customer Offer,12900,Bus,2010,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,2600,Compact Car,2006,Manual,75,150000,Diesel,Unknown,Medium
Private,Customer Offer,1099,Station Wagon,2002,Manual,116,150000,Unknown,No,Medium
Private,Customer Offer,6990,Bus,2004,Automatic,140,150000,Diesel,No,Medium
Private,Customer Offer,2800,Limousine,2000,Automatic,170,150000,Gasoline,No,High
Private,Customer Offer,9500,Station Wagon,2008,Automatic,190,150000,Diesel,No,Medium
Private,Customer Offer,4870,Station Wagon,2006,Manual,150,150000,Diesel,No,Medium
Private,Customer Offer,4999,Station Wagon,2004,Manual,131,150000,Gasoline,No,Medium
Private,Customer Offer,4200,Convertible,2003,Manual,110,100000,Gasoline,No,Medium
Private,Customer Offer,1290,Compact Car,2002,Manual,75,125000,Gasoline,No,Medium
Private,Customer Offer,6500,Compact Car,2008,Manual,69,40000,Gasoline,No,Medium
Private,Customer Offer,8790,Bus,2011,Manual,182,50000,Gasoline,Yes,Low
Private,Customer Offer,8900,Bus,2013,Manual,150,150000,CNG,No,Low
Private,Customer Offer,6899,Station Wagon,2005,Manual,218,150000,Diesel,No,Medium
Private,Customer Offer,23900,Limousine,2014,Manual,150,20000,Diesel,No,Low
Private,Customer Offer,18500,Convertible,2007,Automatic,352,150000,Gasoline,Unknown,Medium
Private,Customer Offer,2800,Bus,2003,Manual,109,150000,Diesel,Unknown,Medium
Private,Customer Offer,550,Compact Car,1995,Manual,75,90000,Gasoline,Unknown,High
Private,Customer Offer,1599,Station Wagon,1999,Manual,110,150000,Diesel,Yes,High
Private,Customer Offer,11350,SUV,2010,Manual,107,30000,Diesel,No,Medium
Private,Customer Offer,15500,Bus,2015,Manual,120,5000,Gasoline,No,Low
Private,Customer Offer,12999,Station Wagon,2006,Automatic,231,150000,Diesel,No,Medium
Private,Customer Offer,2600,Limousine,2004,Manual,116,150000,Gasoline,No,Medium
Private,Customer Offer,15200,Coupe,2010,Automatic,143,40000,Gasoline,Unknown,Medium
Private,Customer Offer,500,Station Wagon,1999,Manual,110,150000,Gasoline,No,High
Private,Customer Offer,7400,Bus,2007,Unknown,140,150000,Diesel,No,Medium
Private,Customer Offer,760,Other,1992,Manual,60,150000,Diesel,Yes,High
Private,Customer Offer,42500,SUV,2013,Automatic,241,70000,Diesel,No,Low
Private,Customer Offer,4250,Bus,2003,Manual,131,150000,Diesel,No,Medium
Private,Customer Offer,1100,Limousine,1999,Manual,101,150000,Gasoline,No,High
Private,Customer Offer,3299,Compact Car,2006,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,26200,Limousine,2014,Manual,150,20000,Diesel,No,Low
Private,Customer Offer,1850,Limousine,2005,Manual,95,150000,Gasoline,No,Medium
Private,Customer Offer,13900,Station Wagon,2009,Automatic,125,100000,Diesel,No,Medium
Private,Customer Offer,1290,Bus,1998,Manual,145,150000,LPG,Unknown,High
Private,Customer Offer,4100,Coupe,2001,Automatic,192,150000,Gasoline,No,Medium
Private,Customer Offer,2750,Limousine,2006,Manual,140,150000,Diesel,Yes,Medium
Private,Customer Offer,800,Compact Car,2005,Manual,72,150000,Gasoline,Yes,Medium
Private,Customer Offer,2000,Bus,1999,Manual,79,150000,Diesel,No,High
Private,Customer Offer,6700,Limousine,2011,Manual,77,40000,Gasoline,No,Low
Private,Customer Offer,7100,Compact Car,2006,Manual,163,150000,Diesel,Unknown,Medium
Private,Customer Offer,11000,Limousine,2009,Manual,174,100000,Gasoline,No,Medium
Private,Customer Offer,4090,Limousine,2005,Manual,109,125000,Diesel,No,Medium
Private,Customer Offer,550,Limousine,1994,Manual,75,150000,Gasoline,Unknown,High
Private,Customer Offer,7500,Bus,2009,Automatic,150,125000,Diesel,No,Medium
Private,Customer Offer,1399,Limousine,1999,Manual,101,150000,Gasoline,No,High
Private,Customer Offer,4850,Station Wagon,2004,Manual,177,150000,Diesel,Unknown,Medium
Private,Customer Offer,2500,Compact Car,2006,Automatic,90,150000,Diesel,Yes,Medium
Private,Customer Offer,1700,Limousine,2001,Manual,130,150000,Gasoline,Yes,Medium
Private,Customer Offer,1750,Unknown,2016,Manual,83,150000,Unknown,Unknown,Low
Private,Customer Offer,4750,Limousine,2006,Unknown,101,150000,Gasoline,Unknown,Medium
Private,Customer Offer,5000,Other,2008,Manual,120,150000,Diesel,Yes,Medium
Private,Customer Offer,2500,Station Wagon,1997,Manual,125,125000,Gasoline,No,High
Private,Customer Offer,7900,Limousine,2004,Manual,170,150000,Gasoline,No,Medium
Private,Customer Offer,4990,Limousine,2004,Manual,75,150000,Gasoline,Unknown,Medium
Private,Customer Offer,1800,Convertible,1997,Manual,116,150000,Gasoline,No,High
Private,Customer Offer,12999,Bus,2011,Automatic,140,150000,Diesel,Yes,Low
Private,Customer Offer,7500,Bus,2005,Manual,105,150000,Diesel,No,Medium
Private,Customer Offer,2599,Compact Car,2003,Manual,75,125000,Gasoline,No,Medium
Private,Customer Offer,4400,Station Wagon,2005,Manual,231,150000,Diesel,No,Medium
Private,Customer Offer,2850,Compact Car,2005,Manual,80,150000,Diesel,No,Medium
Private,Customer Offer,3800,Station Wagon,2005,Manual,175,150000,Gasoline,No,Medium
Private,Customer Offer,1400,Bus,2005,Manual,144,150000,Diesel,Yes,Medium
Private,Customer Offer,16000,Limousine,2014,Automatic,150,20000,Diesel,No,Low
Private,Customer Offer,15000,Compact Car,1982,Manual,131,40000,Gasoline,No,High
Private,Customer Offer,1900,Station Wagon,2003,Manual,125,150000,Diesel,No,Medium
Private,Customer Offer,15600,Limousine,1986,Manual,185,150000,Gasoline,No,High
Private,Customer Offer,1499,Convertible,1999,Manual,125,150000,Gasoline,Yes,High
Private,Customer Offer,4900,Limousine,2007,Automatic,204,150000,Diesel,No,Medium
Private,Customer Offer,1099,Unknown,2017,Manual,75,125000,Unknown,No,Low
Private,Customer Offer,1990,Limousine,1999,Manual,90,150000,Diesel,No,High
Private,Customer Offer,8900,Limousine,2006,Manual,150,100000,Gasoline,No,Medium
Private,Customer Offer,1000,Station Wagon,2000,Manual,130,150000,Diesel,Yes,High
Private,Customer Offer,4400,Compact Car,2010,Manual,68,80000,Gasoline,No,Medium
Private,Customer Offer,4800,Bus,2005,Automatic,129,125000,Gasoline,Yes,Medium
Private,Customer Offer,950,Limousine,1999,Manual,88,70000,Gasoline,Yes,High
Private,Customer Offer,6000,Limousine,2004,Manual,122,150000,Unknown,No,Medium
Private,Customer Offer,13500,Coupe,2013,Manual,105,30000,Gasoline,No,Low
Private,Customer Offer,4800,Limousine,2007,Manual,69,100000,Gasoline,No,Medium
Private,Customer Offer,6000,Station Wagon,2003,Automatic,204,150000,Diesel,No,Medium
Private,Customer Offer,15500,Limousine,2011,Manual,140,90000,Diesel,No,Low
Private,Customer Offer,1500,Station Wagon,2003,Manual,150,125000,Diesel,No,Medium
Private,Customer Offer,1390,Limousine,1999,Manual,75,150000,Gasoline,Unknown,High
Private,Customer Offer,1799,Bus,2003,Manual,97,150000,CNG,No,Medium
Private,Customer Offer,5555,Unknown,2017,Manual,115,125000,Gasoline,No,Low
Private,Customer Offer,1600,Station Wagon,2003,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,3600,Bus,2007,Manual,131,150000,Diesel,Yes,Medium
Private,Customer Offer,1600,Limousine,2002,Automatic,218,100000,Gasoline,Unknown,Medium
Private,Customer Offer,3699,Coupe,2000,Automatic,136,150000,Gasoline,No,High
Private,Customer Offer,950,Unknown,2000,Unknown,75,125000,Unknown,Unknown,High
Private,Customer Offer,12800,Limousine,2011,Automatic,95,10000,Gasoline,No,Low
Private,Customer Offer,22900,Convertible,2011,Automatic,204,70000,Diesel,No,Low
Private,Customer Offer,1290,Compact Car,2005,Manual,75,150000,Gasoline,Yes,Medium
Private,Customer Offer,3200,Coupe,2006,Manual,145,150000,Gasoline,Yes,Medium
Private,Customer Offer,4400,Convertible,2002,Manual,150,150000,Gasoline,No,Medium
Private,Customer Offer,4700,Bus,2004,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,2199,Limousine,1999,Manual,101,150000,Gasoline,No,High
Private,Customer Offer,500,Limousine,1996,Automatic,122,150000,Gasoline,Yes,High
Private,Customer Offer,5555,Convertible,1996,Manual,150,150000,Gasoline,No,High
Private,Customer Offer,4500,Unknown,2016,Automatic,250,150000,Gasoline,Yes,Low
Private,Customer Offer,990,Station Wagon,1999,Manual,125,150000,Gasoline,No,High
Private,Customer Offer,3500,Compact Car,2005,Manual,68,125000,Diesel,Unknown,Medium
Private,Customer Offer,4750,Bus,1997,Manual,102,150000,Diesel,Yes,High
Private,Customer Offer,19500,SUV,2008,Automatic,190,150000,Diesel,Unknown,Medium
Private,Customer Offer,1500,Limousine,1999,Automatic,170,150000,Gasoline,Unknown,High
Private,Customer Offer,1750,Compact Car,2003,Manual,54,125000,Unknown,No,Medium
Private,Customer Offer,2900,Compact Car,2004,Manual,69,150000,Diesel,No,Medium
Private,Customer Offer,900,Limousine,1996,Manual,75,150000,Gasoline,No,High
Private,Customer Offer,1200,Unknown,2017,Manual,86,150000,Gasoline,No,Low
Private,Customer Offer,3500,Limousine,2002,Manual,98,60000,Gasoline,No,Medium
Private,Customer Offer,999,Compact Car,2000,Manual,60,150000,Gasoline,Yes,High
Private,Customer Offer,1300,Bus,1996,Manual,121,150000,Gasoline,No,High
Private,Customer Offer,4200,Limousine,2005,Manual,105,150000,Gasoline,No,Medium
Private,Customer Offer,18490,Convertible,2014,Manual,120,40000,Gasoline,No,Low
Private,Customer Offer,2800,Limousine,1999,Manual,101,150000,Gasoline,No,High
Private,Customer Offer,14500,Convertible,2010,Manual,98,40000,Gasoline,No,Medium
Private,Customer Offer,4450,Bus,2003,Manual,136,150000,Diesel,No,Medium
Private,Customer Offer,2500,Limousine,2004,Manual,105,125000,Diesel,Unknown,Medium
Private,Customer Offer,30900,Limousine,2015,Automatic,230,10000,Gasoline,No,Low
Private,Customer Offer,1200,Unknown,2016,Automatic,125,150000,Unknown,Unknown,Low
Private,Customer Offer,650,Compact Car,1999,Manual,50,125000,Gasoline,No,High
Private,Customer Offer,6150,Convertible,2003,Manual,163,150000,Gasoline,No,Medium
Private,Customer Offer,8111,Limousine,2005,Automatic,306,150000,Gasoline,Unknown,Medium
Private,Customer Offer,3890,Other,2002,Manual,109,150000,Diesel,No,Medium
Private,Customer Offer,680,Coupe,1992,Manual,45,150000,Gasoline,No,High
Private,Customer Offer,2750,Station Wagon,2001,Manual,147,150000,Gasoline,No,Medium
Private,Customer Offer,6350,Bus,2006,Manual,75,70000,Gasoline,Unknown,Medium
Private,Customer Offer,10500,Station Wagon,2008,Manual,120,150000,Diesel,No,Medium
Private,Customer Offer,700,Compact Car,2001,Manual,50,150000,Gasoline,Unknown,Medium
Private,Customer Offer,990,Bus,1997,Manual,102,150000,Diesel,No,High
Private,Customer Offer,3790,Limousine,2004,Manual,116,150000,Diesel,No,Medium
Private,Customer Offer,1490,Station Wagon,1998,Automatic,220,150000,Gasoline,Unknown,High
Private,Customer Offer,6900,Compact Car,2007,Automatic,84,50000,Gasoline,No,Medium
Private,Customer Offer,13450,Limousine,2008,Manual,160,90000,Gasoline,No,Medium
Private,Customer Offer,2850,Limousine,2002,Automatic,163,150000,Gasoline,Unknown,Medium
Private,Customer Offer,7000,Station Wagon,2007,Manual,170,150000,Diesel,No,Medium
Private,Customer Offer,1200,Unknown,2018,Manual,75,150000,Unknown,No,Low
Private,Customer Offer,14200,Station Wagon,2009,Manual,239,150000,Diesel,No,Medium
Private,Customer Offer,23200,Station Wagon,2014,Manual,160,20000,Gasoline,No,Low
Private,Customer Offer,6450,Compact Car,2007,Automatic,75,30000,Gasoline,No,Medium
Private,Customer Offer,9950,Bus,2008,Manual,70,150000,Diesel,No,Medium
Private,Customer Offer,8600,Convertible,1999,Manual,204,150000,Gasoline,No,High
Private,Customer Offer,2845,Station Wagon,2008,Manual,101,150000,Diesel,No,Medium
Private,Customer Offer,4500,Compact Car,2009,Manual,60,50000,Gasoline,No,Medium
Private,Customer Offer,4900,Compact Car,2008,Manual,60,90000,Gasoline,No,Medium
Private,Customer Offer,1390,Bus,1995,Manual,110,150000,Gasoline,No,High
Private,Customer Offer,850,Station Wagon,2001,Manual,60,150000,Gasoline,No,Medium
Private,Customer Offer,500,Station Wagon,1999,Manual,136,150000,Gasoline,Yes,High
Private,Customer Offer,3199,Limousine,2002,Manual,75,100000,Gasoline,No,Medium
Private,Customer Offer,21500,Limousine,2008,Automatic,286,150000,Diesel,No,Medium
Private,Customer Offer,16900,SUV,2012,Manual,110,60000,Diesel,No,Low
Private,Customer Offer,800,Limousine,1998,Manual,75,150000,Gasoline,No,High
Private,Customer Offer,2700,Compact Car,2006,Manual,80,150000,Gasoline,No,Medium
Private,Customer Offer,6200,Bus,2008,Manual,136,150000,Diesel,No,Medium
Private,Customer Offer,1250,Limousine,1996,Manual,90,150000,Diesel,No,High
Private,Customer Offer,1111,Bus,1996,Manual,116,150000,Unknown,No,High
Private,Customer Offer,11500,SUV,1976,Manual,100,150000,Gasoline,Unknown,High
Private,Customer Offer,1799,Station Wagon,1998,Automatic,150,150000,Gasoline,No,High
Private,Customer Offer,1499,Coupe,2001,Manual,54,125000,Gasoline,No,Medium
Private,Customer Offer,13200,Coupe,2008,Manual,239,150000,Diesel,No,Medium
Private,Customer Offer,600,Compact Car,1999,Manual,75,150000,Gasoline,No,High
Private,Customer Offer,600,Other,1999,Manual,100,150000,Gasoline,No,High
Private,Customer Offer,2950,Coupe,2003,Automatic,61,70000,Gasoline,No,Medium
Private,Customer Offer,870,Unknown,2016,Manual,55,150000,Diesel,No,Low
Private,Customer Offer,1050,Limousine,1996,Manual,122,150000,Gasoline,No,High
Private,Customer Offer,18900,Limousine,2009,Automatic,218,125000,Diesel,No,Medium
Private,Customer Offer,2800,Compact Car,2011,Manual,69,70000,Gasoline,Yes,Low
Private,Customer Offer,1850,Limousine,2003,Manual,102,150000,Gasoline,Yes,Medium
Private,Customer Offer,1000,Limousine,2000,Manual,101,150000,Gasoline,No,High
Private,Customer Offer,4600,Limousine,2004,Manual,150,100000,Gasoline,No,Medium
Private,Customer Offer,14995,Bus,2011,Manual,105,80000,Diesel,No,Low
Private,Customer Offer,6999,Limousine,2009,Manual,80,100000,Gasoline,No,Medium
Private,Customer Offer,4200,Station Wagon,2008,Automatic,98,150000,Diesel,Unknown,Medium
Private,Customer Offer,750,Limousine,1997,Automatic,75,150000,Gasoline,No,High
Private,Customer Offer,2750,Compact Car,2006,Manual,54,150000,Gasoline,No,Medium
Private,Customer Offer,21000,Other,1983,Unknown,112,125000,Gasoline,Unknown,High
Private,Customer Offer,4500,Bus,2003,Manual,131,150000,Diesel,No,Medium
Private,Customer Offer,7800,Limousine,2010,Manual,143,80000,Gasoline,No,Medium
Private,Customer Offer,2300,Station Wagon,2002,Manual,131,150000,Diesel,No,Medium
Private,Customer Offer,1050,Limousine,1991,Manual,109,150000,Gasoline,No,High
Private,Customer Offer,59500,Convertible,2014,Automatic,315,20000,Gasoline,No,Low
Private,Customer Offer,16900,Coupe,2008,Automatic,190,150000,Diesel,No,Medium
Private,Customer Offer,11450,Station Wagon,2009,Automatic,125,50000,Gasoline,No,Medium
Private,Customer Offer,24444,Limousine,2013,Automatic,170,70000,Diesel,No,Low
Private,Customer Offer,20000,Limousine,2007,Manual,155,125000,Gasoline,No,Medium
Private,Customer Offer,900,Compact Car,2003,Manual,82,150000,Gasoline,No,Medium
Private,Customer Offer,3150,Limousine,2010,Manual,75,100000,Gasoline,No,Medium
Private,Customer Offer,2599,Limousine,1979,Automatic,116,125000,Gasoline,No,High
Private,Customer Offer,4900,Compact Car,2007,Manual,105,125000,Gasoline,No,Medium
Private,Customer Offer,8000,Convertible,1996,Manual,150,150000,Gasoline,No,High
Private,Customer Offer,949,Compact Car,2006,Manual,60,125000,Gasoline,No,Medium
Private,Customer Offer,12500,Compact Car,2012,Manual,86,30000,Gasoline,No,Low
Private,Customer Offer,600,Limousine,1998,Manual,75,125000,Gasoline,No,High
Private,Customer Offer,1955,Compact Car,2002,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,14800,Coupe,2010,Automatic,211,125000,Gasoline,No,Medium
Private,Customer Offer,2990,Limousine,2003,Manual,105,150000,Gasoline,No,Medium
Private,Customer Offer,2250,Station Wagon,2005,Manual,131,150000,Diesel,No,Medium
Private,Customer Offer,1500,Limousine,1999,Manual,125,150000,Gasoline,No,High
Private,Customer Offer,2799,Compact Car,2004,Manual,64,125000,Gasoline,No,Medium
Private,Customer Offer,5900,Convertible,1999,Automatic,136,100000,Gasoline,No,High
Private,Customer Offer,3990,Convertible,2001,Manual,147,150000,Gasoline,No,Medium
Private,Customer Offer,6000,Station Wagon,2005,Manual,150,125000,Gasoline,Yes,Medium
Private,Customer Offer,600,Compact Car,2000,Manual,75,150000,Gasoline,Unknown,High
Private,Customer Offer,9990,Bus,2011,Automatic,156,50000,Gasoline,No,Low
Private,Customer Offer,5800,Limousine,2008,Manual,83,150000,Gasoline,No,Medium
Private,Customer Offer,1150,Compact Car,2000,Manual,54,150000,Gasoline,Yes,High
Private,Customer Offer,1300,Limousine,1998,Manual,101,150000,Gasoline,Unknown,High
Private,Customer Offer,1400,Compact Car,2000,Manual,60,150000,Gasoline,No,High
Private,Customer Offer,10500,Bus,2009,Manual,140,125000,Gasoline,No,Medium
Private,Customer Offer,1400,Station Wagon,2004,Manual,101,125000,Gasoline,No,Medium
Private,Customer Offer,1800,Limousine,1999,Manual,193,150000,Gasoline,No,High
Private,Customer Offer,3250,Bus,2003,Manual,125,150000,Diesel,No,Medium
Private,Customer Offer,3333,Compact Car,2011,Manual,75,100000,Gasoline,No,Low
Private,Customer Offer,3999,Limousine,2009,Manual,75,90000,Gasoline,No,Medium
Private,Customer Offer,11999,Station Wagon,2009,Manual,170,150000,Diesel,No,Medium
Private,Customer Offer,1860,Limousine,1997,Manual,143,5000,Diesel,No,High
Private,Customer Offer,4800,Bus,2006,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,1100,Unknown,2000,Unknown,150,150000,Unknown,Unknown,High
Private,Customer Offer,4399,Limousine,2010,Manual,109,150000,Gasoline,No,Medium
Private,Customer Offer,5200,Limousine,2005,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,999,Compact Car,2000,Manual,55,125000,Gasoline,Unknown,High
Private,Customer Offer,4200,Limousine,2006,Manual,170,150000,Diesel,No,Medium
Private,Customer Offer,850,Compact Car,2000,Manual,58,150000,Gasoline,No,High
Private,Customer Offer,17890,Station Wagon,2009,Automatic,177,90000,Diesel,No,Medium
Private,Customer Offer,3500,Compact Car,2005,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,5300,Compact Car,2011,Manual,69,100000,Gasoline,Unknown,Low
Private,Customer Offer,4890,Limousine,2005,Manual,115,150000,Gasoline,No,Medium
Private,Customer Offer,1700,Station Wagon,2000,Manual,170,150000,Diesel,Yes,High
Private,Customer Offer,16999,Limousine,2008,Automatic,235,150000,Diesel,No,Medium
Private,Customer Offer,1900,Bus,2005,Manual,121,150000,Gasoline,No,Medium
Private,Customer Offer,2500,Convertible,2003,Manual,95,50000,Gasoline,No,Medium
Private,Customer Offer,9500,Bus,2007,Manual,140,90000,Diesel,No,Medium
Private,Customer Offer,600,Compact Car,2000,Manual,54,150000,Gasoline,No,High
Private,Customer Offer,22400,SUV,2014,Manual,140,30000,Diesel,No,Low
Private,Customer Offer,42700,Convertible,2011,Manual,310,40000,Gasoline,No,Low
Private,Customer Offer,1500,Compact Car,2004,Manual,60,60000,Gasoline,No,Medium
